emotion_class,cleaned_text
Joy,Metallica ဖျော် ဖြေ ပွဲ ရဲ့ mosh pit ထဲ မှာ ၊ မိုး ခြိမ်း သံ လို ဂီ တ သံ တွေ က ခေါင်း ခါ ရမ်း ခြင်း ရဲ့ အ လွန် အ မင်း ပျော် ရွှင် မှု သံ စုံ တီး ဝိုင်း တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Joy,Coldplay ဖျော် ဖြေ ပွဲ ရဲ့ မှော် ဆန် မှု ကို ခံ စား နေ ရ ခြင်း ၊ 'Fix You' က ည ဘက် မှာ မျှော် လင့် ချက် ရဲ့ မီး ပြ တိုက် ဖြစ် လာ တဲ့ နေ ရာ ။
Joy,Justin Bieber ဖျော် ဖြေ ပွဲ မှာ ၊ 'Baby' ရဲ့ ကူး စက် လွယ် တဲ့ စည်း ချက် တွေ က ထိန်း ချုပ် မ ရ တဲ့ စိတ် အား ထက် သန် မှု ရဲ့ က ပွဲ ကြမ်း ပြင် တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Surprise,Lady Gaga ပွဲ ရဲ့ မီး မောင်း ထိုး မှု အောက် မှာ ၊ ဝတ် စုံ ပြောင်း လဲ မှု တိုင်း က ဖန် တီး မှု နဲ့ အ နု ပ ညာ ရဲ့ ပုံ စံ ပြောင်း လဲ မှု တစ် ခု ။
Neutral,Adele ရဲ့ စိတ် ခံ စား မှု ပါ တဲ့ သံ စဉ် တွေ ထဲ မှာ နစ် မြုပ် နေ ခြင်း ၊ 'Hello' ရဲ့ စိတ် ခံ စား မှု ကြောင့် လှုပ် ရှား ပြီး မျက် ရည် တွေ လွတ် လပ် စွာ စီး ကျ နေ ခြင်း ။
Surprise,Katy Perry ဖျော် ဖြေ ပွဲ မှာ စက် ကူ စ တွေ နဲ့ စို ရွှဲ နေ ခြင်း ၊ ည ကောင်း ကင် ကို မီး ညှိ ပေး တဲ့ အ ရောင် အ သွေး စုံ လင် တဲ့ ကမ် ဘာ့ ရုပ် စုံ ကြည့် မှန် ။
Joy,Jay-Z ဖျော် ဖြေ မှု ရဲ့ ပ ရိ သတ် ထဲ မှာ ၊ 'Empire State of Mind' ရဲ့ သီ ချင်း စာ သား တွေ က ဂုဏ် ယူ မှု ရဲ့ သီ ချင်း ဖြစ် လာ ခြင်း ။
Neutral,Shakira ရဲ့ စည်း ချက် ကျ တဲ့ တေး သွား တွေ အ တိုင်း က ခုန် နေ ခြင်း ၊ 'Hips Don't Lie' ရဲ့ စိတ် ညှို့ အား ကောင်း တဲ့ ဆွဲ ဆောင် မှု အ တိုင်း တင် ပါး တွေ ယိမ်း နွဲ့ နေ ခြင်း ။
Love,U2 ဖျော် ဖြေ ပွဲ မှာ ၊ 'With or Without You' ရဲ့ သံ ပြိုင် သီ ချင်း ဂီ တ သံ တွေ က အ ချိန် မ ရွေး ခေတ် မီ တဲ့ ချိတ် ဆက် မှု အ ခိုက် အ တန့် တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Neutral,Guns N' Roses ပွဲ မှာ တီး ခတ် နေ ခြင်း ၊ 'Sweet Child o' Mine' ရဲ့ အ ထင် က ရ ဂစ် တာ သံ တွေ က ည ဘက် မှာ ပဲ့ တင် ထပ် နေ ခြင်း ။
Joy,Ariana Grande ဖျော် ဖြေ ပွဲ ရဲ့ လူ အုပ် ထဲ မှာ ၊ 'Into You' ရဲ့ အ မြင့် ဆုံး တေး သွား တွေ က အ လွန် အ မင်း ပျော် ရွှင် မှု သံ စုံ တီး ဝိုင်း တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Neutral,Bob Marley ဂုဏ် ပြု ဖျော် ဖြေ ပွဲ ရဲ့ reggae ခံ စား ချက် တွေ အ တိုင်း ယိမ်း နွဲ့ နေ ခြင်း ၊ ဂီ တ သံ တိုင်း က ဂျ မေ ကာ ရဲ့ စိတ် ဝိ ညာဉ် ဆီ သို့ ခ ရီး စဉ် တစ် ခု ။
Joy,စွဲ မက် ဖွယ် ဇာတ် လမ်း အ လှည့် အ ပြောင်း တွေ ကြောင့် စွဲ လန်း မိ ပြီး ၊ ပ ရိ သတ် က လက် ခုပ် တီး ကြ တယ် ၊ ရုပ် ရှင် ပွဲ ဦး ထွက် မှာ စိတ် ခံ စား မှု ရို လာ ကို စ တာ တစ် ခု ကို ခံ စား နေ ရ ခြင်း ။
Sadness,Credit တွေ လည် ပတ် နေ ချိန် မှာ ၊ ဂန် ထ ဝင် ရုပ် ရှင် တွေ ထဲ က တန် ဖိုး ထား ရ တဲ့ အ ခိုက် အ တန့် တွေ ကို အ မှတ် ရ စေ တဲ့ နက် ရှိုင်း တဲ့ အ တိတ် ကို တမ်း တ စိတ် က လွှမ်း ခြုံ လာ ခြင်း ။
Neutral,နောက် ဆုံး ထွက် web series ကို streaming ကြည့် ရှု နေ ခြင်း ၊ ကြည့် ရှု သူ က ဇာတ် ကောင် တွေ ရဲ့ ခ ရီး စဉ် ထဲ မှာ နစ် မြုပ် နေ ပြီး ၊ ချိတ် ဆက် မှု နဲ့ စာ နာ မှု ခံ စား ချက် ကို ခံ စား နေ ရ ခြင်း ။
Joy,ရုပ် ရှင် ပွဲ တော် မှာ ၊ indie ရုပ် ရှင် ရိုက် ကူး သူ ရဲ့ ဖန် တီး မှု က မတ် တပ် ရပ် လက် ခုပ် သြ ဘာ ပေး ခြင်း ကို ရ ရှိ ပြီး ၊ ဂုဏ် ယူ မှု နဲ့ ပြီး မြောက် မှု ခံ စား ချက် ကို ဖြစ် ပေါ် စေ ခြင်း ။
Neutral,ရင် နွေး ဖွယ် မိ သား စု ဒ ရာ မာ တစ် ခု ကို ကြည့် ရှု နေ ခြင်း ၊ ဇာတ် ကောင် တွေ က စိန် ခေါ် မှု တွေ ကို ကျော် လွှား ချိန် မှာ မျက် ရည် တွေ လွတ် လပ် စွာ စီး ကျ ပြီး ၊ ကြည့် ရှု သူ ကို နွေး ထွေး တဲ့ အ လင်း ရောင် နဲ့ ချန် ထား ခဲ့ ခြင်း ။
Love,အော် စ ကာ ဆု ပေး ပွဲ မှာ ၊ သ ရုပ် ဆောင် က ဆု တစ် ခု ကို ကျေး ဇူး တင် စွာ လက် ခံ ပြီး ၊ သူ တို့ ရဲ့ ထူး ချွန် တဲ့ သ ရုပ် ဆောင် မှု အ တွက် အ သိ အ မှတ် ပြု မှု အ ပေါ် ပျော် ရွှင် မှု နဲ့ ကျေး ဇူး တင် မှု ကို ဖြာ ကျ နေ ခြင်း ။
Surprise,မှတ် တမ်း ရုပ် ရှင် လော က ထဲ က လျှို့ ဝှက် ရ တ နာ တစ် ခု ကို ရှာ ဖွေ တွေ့ ရှိ ခြင်း ၊ ကြည့် ရှု သူ က အ သိ ဉာဏ် ပွင့် လင်း ပြီး စိတ် အား တက် ကြွ လာ တယ် ၊ အ သစ် ပြန် လည် ဖြစ် ပေါ် လာ တဲ့ စူး စမ်း လို စိတ် ကို ခံ စား နေ ရ ခြင်း ။
Neutral,ရုပ် ရှင် credit တွေ လည် ပတ် နေ ချိန် မှာ ၊ ကြည့် ရှု သူ က အံ့ သြ မှု နဲ့ စဉ်း စား တွေး တော မှု ရော နှော မှု ကို ခံ စား ရ တယ် ၊ ဇာတ် လမ်း ထဲ မှာ ရက် ယှက် ထား တဲ့ ပို မို နက် ရှိုင်း တဲ့ အ ဓိပ် ပါယ် တွေ ကို စဉ်း စား တွေး တော နေ ခြင်း ။
Fear,သည်း ထိတ် ရင် ဖို မှု ခင်း စီး ရီး တစ် ခု ကို ဆက် တိုက် ကြည့် ရှု နေ ခြင်း ၊ သည်း ထိတ် ရင် ဖို မှု က ကြည့် ရှု သူ ကို ထိုင် ခုံ အ စွန်း မှာ ထိုင် နေ စေ ပြီး ၊ အ ဒ ရီ နယ် လင်း ထွက် ရှိ မှု ရဲ့ စိတ် လှုပ် ရှား မှု ကို ဖန် တီး နေ ခြင်း ။
Joy,အ ပိတ် အ ခန်း ပြ သ ချိန် မှာ ၊ ကျေ နပ် မှု ခံ စား ချက် က လွှမ်း ခြုံ လာ ပြီး ၊ ရုပ် ရှင် ခ ရီး စဉ် ကို နက် ရှိုင်း ပြီး ပြည့် စုံ တဲ့ အ ဆုံး သတ် နဲ့ ပြီး ဆုံး စေ ခြင်း ။
Joy,ကမ် ဘာ့ ဖ လား မှာ သ မိုင်း ဝင် အောင် ပွဲ တစ် ခု ကို ဂုဏ် ပြု နေ ခြင်း ၊ နိုင် ငံ က ပျော် ရွှင် မှု နဲ့ ပေါက် ကွဲ ထွက် လာ တယ် ၊ သူ တို့ ရဲ့ ဘော လုံး အ သင်း ရဲ့ အောင် ပွဲ ကြောင့် စည်း လုံး ညီ ညွတ် ခြင်း ။
Surprise,အို လံ ပစ် ပွဲ တော် မှာ ၊ အား က စား သ မား ရဲ့ ဇွဲ လုံ့ လ က ထွန်း လင်း တောက် ပ လာ ပြီး ၊ ရွှေ တံ ဆိပ် တစ် ခု ရ ရှိ ကာ သူ တို့ ရဲ့ ထူး ခြား တဲ့ အောင် မြင် မှု နဲ့ မျိုး ဆက် တစ် ခု ကို စိတ် အား တက် ကြွ စေ ခြင်း ။
Joy,ခ ရစ် ကတ် ချန် ပီ ယံ ရှစ် မှာ ၊ ရင် ခုန် စိတ် လှုပ် ရှား ဖွယ် အ ဆုံး သတ် က ပ ရိ သတ် တွေ ကို ထိုင် ခုံ အ စွန်း မှာ ထိုင် နေ စေ ပြီး ၊ စိတ် ခံ စား မှု ရို လာ ကို စ တာ တစ် ခု ကို ခံ စား နေ ရ ခြင်း ။
Love,စံ ချိန် တင် မာ ရ သွန် ပြိုင် ပွဲ တစ် ခု ကို တွေ့ မြင် နေ ခြင်း ၊ ကြည့် ရှု သူ တွေ က အ ပြေး သ မား တွေ ရဲ့ ခံ နိုင် ရည် နဲ့ စိတ် အား ထက် သန် မှု အ တွက် အံ့ သြ မှု နဲ့ လေး စား မှု တို့ နဲ့ ပြည့် နေ ခြင်း ။
Surprise,တင်း နစ် ဂ ရင်း စ လမ် မှာ ၊ ပြင်း ထန် တဲ့ ပြိုင် ဆိုင် မှု တစ် ခု ဖြစ် ပေါ် လာ ပြီး ၊ ကမ် ဘာ့ စင် မြင့် ပေါ် က ကျွမ်း ကျင် မှု နဲ့ အား က စား စိတ် ဓာတ် ပြ သ မှု နဲ့ ပ ရိ သတ် တွေ ကို စွဲ ဆောင် နေ ခြင်း ။
Joy,ဘတ် စ ကတ် ဘော ဗိုလ် လု ပွဲ မှာ အောက် တန်း ကျ သူ ကို အား ပေး နေ ခြင်း ၊ အ သင်း က အ တား အ ဆီး တွေ ကို ဆန့် ကျင် ပြီး ချန် ပီ ယံ ဆု ကို ရ ယူ ချိန် မှာ လူ အုပ် က လက် ခုပ် သြ ဘာ ပေး သံ တွေ နဲ့ ပေါက် ကွဲ ထွက် လာ ခြင်း ။
Surprise,ဂေါက် သီး ပြိုင် ပွဲ မှာ ၊ ဂေါက် သီး သ မား ရဲ့ တိ ကျ မှု နဲ့ အာ ရုံ စူး စိုက် မှု က အံ့ မ ခန်း အောင် ပွဲ တစ် ခု ဆီ သို့ ပို့ ဆောင် ပြီး ၊ ကြည့် ရှု သူ တွေ ကို သူ တို့ ရဲ့ ထူး ခြား တဲ့ ကျွမ်း ကျင် မှု ကြောင့် အံ့ သြ စေ ခြင်း ။
