emotion_class,cleaned_text
sadness,ဘယ် သူ့ ကို မှ မ တွေ့ ချင် တော့ ဘူး
neutral,ပယ် ချ တဲ့ အ ကြည့် တွေ ၊ လျစ် လျူ ရှု မှု နဲ့ တည် ဆောက် ထား တဲ့ ခံ တပ် ၊ နား လည် မှု နဲ့ အ သိ အ မှတ် ပြု မှု ရဲ့ တောင်း ပန် သံ တွေ ကို ထိုး ဖောက် လို့ မ ရ တဲ့ နံ ရံ တွေ
love,နေ့ ရက် တိုင်း က ယူ ဆောင် လာ တဲ့ သေး ငယ် တဲ့ ပျော် ရွှင် မှု လေး တွေ အ တွက် ကျေး ဇူး တင် ခြင်း
anger,အ ရာ ရာ ကို လွယ် လွယ် နဲ့ လာ ပြီး ဖျက် ဆီး ပစ် တာ စိတ် တို စ ရာ ကြီး
neutral,မေ့ လျော့ နေ တဲ့ ခေတ် တစ် ခု ရဲ့ အ ပျက် အ စီး တွေ ကြား ထဲ က ပြန် လည် သုံး သပ် စဉ်း စား တွေး တော မှု
neutral,အ ကြိုက် ဆုံး သီ ချင်း ဟောင်း လေး တစ် ခု ကို မ မျှော် လင့် ဘဲ ပြန် ကြား လိုက် ရ တဲ့ အ ခါ
sadness,ကျောင်း မုန့် ဖုတ် ရောင်း ပွဲ အ တွက် recipe အ သစ် တစ် ခု နဲ့ စမ်း သပ် နေ ပါ တယ် မီး ဖို ချောင် ထဲ က မုန့် ဖုတ် စွန့် စား ခန်း များ
anger,စ ကား ပြော ရင် ဆ ရာ ကြီး စ တိုင် နဲ့ လာ ပြီး ညွှန် ကြား နေ တာ မုန်း တယ်
suprise,ဟာ ... ဒါ ငါ တ ကယ် ပဲ ရ ရှိ ပိုင် ဆိုင် လိုက် တာ လား ၊ အံ့ ဩ လွန်း လို့ မ ယုံ နိုင် သေး ဘူး
neutral,အ ချိန် အ ကြာ ကြီး စောင့် ဆိုင်း ခဲ့ ရ တဲ့ သ တင်း ကောင်း ကို ကြား လိုက် ရ တဲ့ အ ချိန်
fear,မိ ဘ တွေ စိတ် ပျက် သွား မယ့် အ လုပ် မျိုး မ လုပ် ရဲ ဘူး
sadness,မျှော် လင့် ခြင်း ကင်း မဲ့ တဲ့ မ နက် ခင်း
neutral,အောင် မြင် မှု ရဲ့ ဂုဏ် ပြု ပွဲ ထဲ မှာ ၊ ပြီး မြောက် မှု ရဲ့ မီး ရှူး မီး ပန်း တွေ က အောင် ပွဲ ရဲ့ ည ကောင်း ကင် ကို လင်း ထိန် စေ ခြင်း
love,ဒေ သ ခံ ပ ရ ဟိ တ လုပ် ငန်း တစ် ခု အ တွက် စေ တ နာ့ ဝန် ထမ်း လုပ် ခြင်း ထဲ က က ရု ဏာ တ ရား
fear,ဓား ပြ တိုက် ခံ ရ တဲ့ အ ချိန် က ခံ စား ချက် ကို အ ခု ထိ မ မေ့ နိုင် သေး ဘူး
neutral,သူ တစ် ပါး ရဲ့ စ ကား တစ် ခွန်း ကြောင့် တစ် နေ ကုန် စိတ် မ ကောင်း ဖြစ် နေ ရ တဲ့ နေ့
suprise,ကြယ် ကြည့် တဲ့ ည တစ် ည မှာ စ ကြ ဝ ဠာ ရဲ့ ကျယ် ပြန့် မှု ကြောင့် အံ့ သြ တ ကြီး ဖြစ် မိ ပါ တယ်
love,ဒီ နေ့ တွေ့ မြင် ခဲ့ ရ တဲ့ ကြင် နာ မှု က လူ သား မျိုး နွယ် အ ပေါ် ကျွန် တော့် ရဲ့ ယုံ ကြည် မှု ကို ပြန် လည် တည် ဆောက် ပေး ခဲ့ တယ်
neutral,ကိုယ့် ရဲ့ အား နည်း ချက် ကို အ ခြား သူ တွေ သိ သွား မှာ စိုး ရိမ် နေ ရ တဲ့ ခံ စား ချက်
suprise,ဘာ ပဲ ဖြစ် ဖြစ် ဒီ လို Surprise မျိုး က တော့ ဘ ဝ အ တွက် တ ကယ့် ကို အ မှတ် တ ရ ပဲ
joy,ပန်း ချီ ကား အ သစ် တစ် ခု ရေး ဆွဲ နေ ဆဲ !🎨
sadness,နှုတ် ဆက် ခြင်း မ ရှိ ဘဲ ထွက် ခွာ သွား တဲ့ သူ တွေ ကြောင့် ကျန် ခဲ့ တဲ့ လူ က ပဲ အ မြဲ ခံ စား ရ တယ်
fear,အ သက် ကြီး လာ ပြီး ဘာ မှ ဖြစ် မ လာ မှာ ကို စိုး ရိမ် စိတ် ဝင် နေ တယ်
joy,စိတ် ပိုင်း ဖြတ် မှု က တော မီး လို လောင် ကျွမ်း နေ ခြင်း ၊ အ တား အ ဆီး တွေ ကို ကျော် လွှား ခြင်း ၊ အိပ် မက် တွေ ကို လက် တွေ့ အ ဖြစ် သို့ ပြောင်း လဲ ခြင်း
joy,တည် ငြိမ် အေး ချမ်း တဲ့ ကန် န ဘေး မှာ တ ရား ထိုင် ရင်း ၊ အ တွင်း စိတ် ငြိမ်း ချမ်း မှု ကို ရှာ ဖွေ တွေ့ ရှိ ခြင်း
joy,စိန် ခေါ် မှု တွေ ကို တည့် တည့် ရင် ဆိုင် ရင်း ၊ မ ဖြစ် နိုင် တာ ကို အောင် မြင် ဖို့ အ တွင်း ထဲ က မီး ကို လောင် ကျွမ်း စေ တဲ့ စိတ် ပိုင်း ဖြတ် မှု
sadness,အ လ ကား ပါ ပဲ
suprise,သူ တို့ တွေ ငါ့ ကို ဒီ လောက် အ ထိ ဂ ရု စိုက် ပြီး အံ့ ဩ အောင် လုပ် ပေး မယ် လို့ မ ထင် ထား မိ ဘူး
neutral,မီး ပျက် နေ တဲ့ ညဉ့် နက် သန်း ခေါင် မှာ လေ လည်း မ တိုက် ဘဲ အိုက် စပ် နေ တဲ့ အ ခါ
sadness,စ နေ နေ့ ည မှာ အ ထီး ကျန် မှု ခံ စား နေ ရ တယ် တစ် ခါ တ လေ အ ထီး ကျန် မှု က မျှော် လင့် ထား တာ ထက် ပို ပြင်း ထန် စွာ ထိ ခိုက် တတ် တယ်
sadness,ကိုယ် ပိုင် ပ ရော ဂျက် တစ် ခု မှာ တိုး တက် မှု မ ရှိ တာ ကို စိတ် ပျက် မိ ပါ တယ်
neutral,က လေး ဘ ဝ က က စား ကွင်း ဟောင်း လေး ကို ပြန် မြင် ပြီး စိတ် လှုပ် ရှား ရ တာ
sadness,မျှော် လင့် ချက် တွေ အ ကုန် တစ် စ စီ ကြွေ လွင့် သွား တဲ့ ည
love,မင်း နဲ့ အ တူ ရှိ နေ ရင် ဘယ် လို နေ ရာ မျိုး ပဲ ဖြစ် ဖြစ် ပျော် စ ရာ ကောင်း တယ်
joy,သူ ငယ် ချင်း တစ် ယောက် ရဲ့ မွေး နေ့ ကို အံ့ အား သင့် ဖွယ် ပါ တီ တစ် ခု နဲ့ ဂုဏ် ပြု နေ ပါ တယ် ပျော် ရွှင် ဖွယ် အ ခိုက် အ တန့် တွေ နဲ့ ရယ် မော သံ တွေ ပတ် ပတ် လည် !
anger,အ ဆင် မ ပြေ မှု တွေ ဆက် တိုက် ဖြစ် နေ တော့ စိတ် တို ပြီး ပေါက် ကွဲ ချင် တယ်
suprise,လိပ် ပြာ လေး က ငါ့ လက် ဖ ဝါး ပေါ် မှာ လာ နား နေ တာ ချစ် စ ရာ ကောင်း လိုက် တာ ၊
neutral,ကိုယ် ထက် အ သက် ကြီး တဲ့ သူ တွေ ရဲ့ ဆို ဆုံး မ မှု ကို ရို ရို သေ သေ နား ထောင် နေ ရ တဲ့ အ ချိန်
suprise,ဟင် ! ငါ့ ရဲ့ Post ကို နာ မည် ကြီး အ နု ပ ညာ ရှင် တစ် ယောက် က Like ပေး သွား တယ် ၊
love,မင်း ကို အ မြဲ တမ်း ပွေ့ ဖက် ထား ပြီး အား ပေး နှစ် သိမ့် ချင် တယ်
joy,ထူး ခြား ဆန်း ပြား တဲ့ ခ ရီး စဉ် တစ် ခု မှာ လာ မယ့် စွန့် စား ခန်း တစ် ခု အ တွက် မျှော် လင့် ချက်
joy,ဂန် ထ ဝင် ဝတ် ထု တစ် အုပ် နဲ့ ငြိမ်း ချမ်း တဲ့ နေ့ လည် ခင်း ကို အ ရ သာ ခံ နေ ပါ တယ် တိတ် ဆိတ် ငြိမ် သက် တဲ့ အ ခိုက် အ တန့် တွေ က အ ကောင်း ဆုံး အ ခိုက် အ တန့် တွေ # စာ အုပ် ချစ် သူ # ငြိမ်း ချမ်း တဲ့ နေ့ လည် ခင်း
joy,အ သေး စိတ် ကျ တဲ့ သိပ် ပံ စမ်း သပ် ချက် တစ် ခု နဲ့ ဆ ရာ မ ကို စွဲ ဆောင် ဖို့ ကြိုး စား နေ ပါ တယ် သိပ် ပံ ဝါ သ နာ ရှင် မုဒ် - အ သက် ဝင် ပြီ !
sadness,ဘာ လို့ အ မြဲ တမ်း ငါ ပဲ ခံ စား ရ လဲ
suprise,တက် ကြွ တဲ့ လမ်း ဘေး ဈေး တစ် ခု က အ ရောင် အ သွေး စုံ လင် တဲ့ ကမ် ဘာ့ ရုပ် စုံ ကြည့် မှန် ကို အံ့ သြ တ ကြီး ငေး မော နေ ပါ တယ်
suprise,အား လုံး က ငါ့ ကို အံ့ ဩ စေ ချင် လို့ လျှို့ ဝှက် ချက် ကြီး လို ဖုံး ကွယ် ထား ကြ တာ ကိုး
neutral,ဂိမ်း က စား ရင်း နဲ့ ပွဲ တိုင်း ရှုံး နေ တော့ ဖုန်း ကို တောင် ရိုက် ခွဲ ချင် စိတ် ပေါက် တယ်
anger,လူ့ အ ဖွဲ့ အ စည်း ကို စွန်း ထင်း စေ တဲ့ အ ကျင့် ပျက် ခြ စား မှု အ ပေါ် စက် ဆုပ် ရွံ ရှာ မှု
sadness,အ ချိန် တွေ ကို နောက် ပြန် လှည့် ချင် မိ တယ်
joy,အ ရမ်း ကောင်း တဲ့ လေ့ ကျင့် ခန်း တစ် ခု ခု ပဲ ပြီး သွား ပြီ !💪
love,မင်း နဲ့ အ တူ တည် ဆောက် မယ့် အိမ် က လေး က ကမ် ဘာ ပေါ် မှာ အ လှ ဆုံး ဖြစ် ရ မယ်
joy,အ သက် မွေး ဝမ်း ကျောင်း တိုး တက် မှု မှာ ကိုယ် ပိုင် မှတ် တိုင် တစ် ခု ကို အောင် မြင် မှု အ တွက် ဂုဏ် ယူ ခြင်း
