Text,Text-MM,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
"The echoes of solitude, a silent conversation between a soul and its shadows. ",အထီးကျန်မှုရဲ့ ပဲ့တင်သံတွေ၊ စိတ်ဝိညာဉ်နဲ့ သူ့ရဲ့ အရိပ်တွေကြားက တိတ်ဆိတ်တဲ့ စကားပြောဆိုမှု။, Solitude ,2016-06-15 22:30:00, EchoedConversation , Instagram , #Solitude #ShadowConversation ,30.0,60.0, Spain ,2016,6,15,22
"Dancing on sunshine, each step a celebration of the joy found in simple moments. ",နေရောင်ခြည်ပေါ်မှာ ကခုန်နေခြင်း၊ ခြေလှမ်းတိုင်းက ရိုးရှင်းတဲ့ အခိုက်အတန့်တွေထဲမှာ တွေ့ရှိရတဲ့ ပျော်ရွှင်မှုရဲ့ ဂုဏ်ပြုပွဲ။, Joy ,2021-08-20 15:45:00, SunshineDancer , Instagram , #Joy #SimpleMoments ,40.0,80.0, USA ,2021,8,20,15
"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ",ရယ်မောသံတွေ လေထဲမှာ ပဲ့တင်ထပ်နေတယ်၊ စိတ်ဓာတ်ကို ပိုမိုမြင့်မားစေတဲ့ ပျော်ရွှင်မှုရဲ့ သံပြိုင်သီချင်း။, Happiness ,2018-04-12 18:30:00, EchoedLaughter , Twitter , #Happiness #SpiritLifter ,35.0,70.0, Canada ,2018,4,12,18
"In the garden of contentment, each bloom whispers tales of inner peace and joy. ",ကျေနပ်မှုရဲ့ ဥယျာဉ်ထဲမှာ၊ ပန်းပွင့်တိုင်းက အတွင်းစိတ် ငြိမ်းချမ်းမှုနဲ့ ပျော်ရွှင်မှုရဲ့ ပုံပြင်တွေကို တီးတိုးပြောပြနေခြင်း။, Contentment ,2022-02-15 12:20:00, GardenOfJoy , Facebook , #Contentment #InnerPeace ,25.0,50.0, UK ,2022,2,15,12
"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm. ",တောက်ပတဲ့ ကောင်းကင်အောက်မှာ အိပ်မက်တွေကို လိုက်ဖမ်းနေခြင်း၊ မျှော်လင့်ချက်နဲ့ စိတ်အားထက်သန်မှုတို့က တွန်းအားပေးတဲ့ ခရီးစဉ်တစ်ခု။, Enthusiasm ,2019-10-28 14:15:00, DreamChaser , Instagram , #Enthusiasm #HopefulJourney ,30.0,60.0, Australia ,2019,10,28,14
"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ",ကျေးဇူးတင်စိတ်တွေ ပြည့်နေတဲ့ နှလုံးသားနဲ့ ကြယ်တွေကို တေးသီချင်းဆိုနေခြင်း၊ ကျေးဇူးသိတတ်မှုရဲ့ သံစဉ်။, Gratitude ,2017-12-22 21:00:00, StarSerenader , Twitter , #Gratitude #ThankfulMelody ,22.0,45.0, India ,2017,12,22,21
"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ",အောင်မြင်မှုရဲ့ အလင်းရောင်ထဲမှာ နေပူစာလှုံနေခြင်း၊ မှတ်တိုင်တိုင်းက ပျော်ရွှင်မှုဆီသို့ လှေကားထစ်တစ်ခု။, Accomplishment ,2020-06-10 17:30:00, GlowAchiever , Facebook , #Accomplishment #HappinessMilestone ,28.0,55.0, Germany ,2020,6,10,17
"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ",အကောင်းမြင်စိတ်ရဲ့ အကအခုန်ထဲမှာ၊ ခြေလှမ်းတိုင်းက စည်းချက်တစ်ခု၊ စိတ်ဝိညာဉ်ကို သဟဇာတဖြစ်စွာ မြှင့်တင်ပေးခြင်း။, Positivity ,2016-09-18 19:45:00, DanceHarmony , Instagram , #Positivity #SoulUpliftment ,18.0,35.0, France ,2016,9,18,19
"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ",ပျော်ရွှင်မှုတွေ ပြည့်လျှံနေခြင်း၊ သူငယ်ချင်းတွေနဲ့ မျှဝေခံစားရတဲ့ ရယ်မောခြင်းတစ်ခွက်၊ တန်ဖိုးထားရတဲ့ အခိုက်အတန့်။, Joy ,2023-03-10 14:30:00, LaughterCup , Twitter , #Joy #CherishedMoment ,20.0,40.0, Japan ,2023,3,10,14
"Draped in the warmth of kindness, a quilt of compassion stitched with love. ",ကြင်နာမှုရဲ့ နွေးထွေးမှုထဲမှာ လွှမ်းခြုံထားခြင်း၊ အချစ်နဲ့ ချုပ်ထားတဲ့ ကရုဏာတရားရဲ့ စောင်တစ်ထည်။, Kindness ,2019-05-05 12:15:00, QuiltedCompassion , Facebook , #Kindness #LoveStitches ,25.0,50.0, Brazil ,2019,5,5,12
"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ",သူငယ်ချင်းဆက်ဆံရေးတွေရဲ့ ဥယျာဉ်ထဲမှာ၊ ပန်းပွင့်တိုင်းက ရင်းနှီးခင်မင်မှုရဲ့ အလှတရားရဲ့ သက်သေ။, Friendship ,2018-08-28 16:00:00, FriendshipGarden , Instagram , #Friendship #CamaraderieBlooms ,30.0,60.0, South Africa ,2018,8,28,16
"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection. ",အချစ်ရဲ့ ပွေ့ဖက်မှုထဲမှာ၊ နှလုံးခုန်သံတိုင်းက သံစဉ်တစ်ခု၊ ချစ်ခင်ကြင်နာမှုရဲ့ စည်းချက်အတိုင်း ကခုန်နေခြင်း။, Love ,2022-11-15 20:45:00, MelodyOfLove , Twitter , #Love #RhythmOfAffection ,35.0,70.0, USA ,2022,11,15,20
"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ",ပျော်ရွှင်မှုရဲ့ အရောင်အသွေးတွေနဲ့ ဝန်းရံထားခြင်း၊ ရယ်မောခြင်းနဲ့ အဆုံးမရှိတဲ့ အပြုံးတွေနဲ့ ခြယ်မှုန်းထားတဲ့ ပန်းချီကားချပ်တစ်ခု။, Joy ,2019-07-02 17:00:00, ColorfulLaughter , Instagram , #Joy #EndlessSmiles ,40.0,80.0, Canada ,2019,7,2,17
"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ",စိတ်လှုပ်ရှားမှုရဲ့ သံစုံတီးဝိုင်းထဲမှာ၊ တေးသွားတိုင်းက စွမ်းအင် ပေါက်ကွဲထွက်ခြင်း၊ စိတ်ဝိညာဉ်ကို ပြင်းပြတဲ့ စိတ်အားထက်သန်မှုနဲ့ မီးညှိပေးခြင်း။, Excitement ,2021-04-18 14:20:00, SymphonyFervor , Facebook , #Excitement #IgnitedSoul ,30.0,60.0, UK ,2021,4,18,14
"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ",မျှော်လင့်ချက်ထဲမှာ ထုပ်ပိုးထားတဲ့ အံ့အားသင့်ဖွယ် လက်ဆောင်တစ်ခု၊ ပျော်ရွှင်မှုနဲ့ အံ့သြမှုရဲ့ အခိုက်အတန့်တစ်ခုကို ဖွင့်လှစ်ပြသခြင်း။, Surprise ,2023-02-05 19:30:00, WrappedDelight , Twitter , #Surprise #WonderfulMoment ,25.0,50.0, Australia ,2023,2,5,19
"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ",စူးစမ်းလိုစိတ်ရဲ့ ဝင်္ကပါထဲမှာ ပျောက်ဆုံးနေခြင်း၊ လှည့်ကွက်တိုင်းက ရှာဖွေတွေ့ရှိမှုရဲ့ ရတနာတွေကို ဖော်ထုတ်ပြသခြင်း။, Curiosity ,2018-09-22 12:45:00, MazeDiscovery , Instagram , #Curiosity #TreasuresOfDiscovery ,22.0,45.0, India ,2018,9,22,12
"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ",ကျေးဇူးတင်မှုရဲ့ တိမ်တိုက်တွေပေါ်မှာ ပျံဝဲနေခြင်း၊ မိုးစက်တိုင်းက ကောင်းချီးမင်္ဂလာ၊ ကျေးဇူးသိတတ်မှုရဲ့ မိုးရွာသွန်းမှု။, Gratitude ,2016-12-10 21:15:00, CloudsOfBlessings , Facebook , #Gratitude #ShowerOfThankfulness ,28.0,55.0, Germany ,2016,12,10,21
"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ",စိတ်ကူးစိတ်သန်းရဲ့ ကြယ်တံခွန်လို၊ ဖန်တီးမှုရဲ့ ကောင်းကင်ထဲမှာ ဖြတ်သန်းသွားခြင်း၊ ထက်မြက်မှုရဲ့ ခြေရာတွေကို ချန်ထားခဲ့ခြင်း။, Inspiration ,2020-05-28 16:00:00, CometCreativity , Twitter , #Inspiration #BrilliantTrails ,18.0,35.0, France ,2020,5,28,16
"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ",အောင်မြင်မှုရဲ့ ဂုဏ်ပြုပွဲထဲမှာ၊ ပြီးမြောက်မှုရဲ့ မီးရှူးမီးပန်းတွေက အောင်ပွဲရဲ့ ညကောင်းကင်ကို လင်းထိန်စေခြင်း။, Success ,2017-11-15 22:30:00, FireworksTriumph , Instagram , #Success #NightSkyTriumph ,22.0,45.0, Japan ,2017,11,15,22
"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ",ရယ်မောခြင်းရဲ့ သံစုံတီးဝိုင်း၊ တေးသွားတိုင်းက အဆုံးမဲ့ ပျော်ရွှင်မှုရဲ့ တံခါးကို ဖွင့်လှစ်ဖို့ သော့ချက်။, Happiness ,2021-08-02 19:00:00, LaughterSymphony , Facebook , #Happiness #BoundlessLaughter ,30.0,60.0, Brazil ,2021,8,2,19
"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ",စိတ်ခံစားမှုတွေရဲ့ ပျော်ပွဲရွှင်ပွဲထဲမှာ၊ သည်းထိတ်ရင်ဖိုမှုရဲ့ ရိုလာကိုစတာက နှလုံးသားကို ရိုင်းစိုင်းတဲ့ စီးနင်းမှုတစ်ခုဆီသို့ ပို့ဆောင်ခြင်း။, Thrill ,2019-03-28 15:30:00, EmotionCarnival , Instagram , #Thrill #WildHeartRide ,35.0,70.0, South Africa ,2019,3,28,15
"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ",အီဖယ်လ်မျှော်စင်ရဲ့ ခမ်းနားထည်ဝါမှုရှေ့မှာ ရပ်နေခြင်း၊ ပါရီမြို့ အိပ်မက်တွေရဲ့ အလှတရားကို ပြန်လည်သုံးသပ်ဖို့ အခိုက်အတန့်။, Reflection ,2018-05-12 17:30:00, ParisDreamer , Twitter , #Reflection #ParisianDreams ,28.0,55.0, France ,2018,5,12,17
"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ",ဒစ္စနီလန်ရဲ့ စွဲမက်ဖွယ်ရာထဲမှာ ပျောက်ဆုံးနေခြင်း၊ စီးနင်းမှုတိုင်းက ငယ်ဘဝ စိတ်ကူးယဉ်တွေရဲ့ နယ်ပယ်ဆီသို့ ခရီးစဉ်တစ်ခု။, Enchantment ,2022-09-28 15:45:00, DisneylandExplorer , Instagram , #Enchantment #ChildhoodFantasies ,30.0,60.0, USA ,2022,9,28,15
"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ",ဖာရာရီကမ္ဘာ့ရဲ့ အံ့ဖွယ်ရာတွေကို စူးစမ်းရှာဖွေနေခြင်း၊ အင်ဂျင်တွေရဲ့ ဟိန်းသံက အရှိန်ရဲ့ သံစုံတီးဝိုင်းတစ်ခုကို ဖန်တီးနေခြင်း။, Excitement ,2019-11-10 14:00:00, FerrariSpeedster , Facebook , #Excitement #SymphonyOfSpeed ,22.0,45.0, Italy ,2019,11,10,14
"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ",Keukenhof ရဲ့ ကျူးလစ်ပန်းခင်းတွေကြားထဲမှာ၊ စိတ်ဝိညာဉ်ကို နွေဦးရာသီ ပျော်ရွှင်မှုနဲ့ ခြယ်မှုန်းတဲ့ အရောင်အသွေးတွေရဲ့ ကော်ဇောတစ်ခု။, Joy ,2021-04-02 18:20:00, KeukenhofAdventurer , Instagram , #Joy #SpringtimeColors ,35.0,70.0, Netherlands ,2021,4,2,18
