text,emotion_class
မင်းကိုချစ်ရတဲ့အတွက်ငါ့ကိုယ်ငါသိပ်ကိုကံကောင်းတယ်လို့ထင်မိတယ်,love
နှင်းတွေကျနေတဲ့မြင်ကွင်းကပန်းချီကားတစ်ချပ်လိုပဲအံ့သြဖို့ကောင်းတယ်၊,suprise
ဘဝရဲ့ကောင်းချီးမင်္ဂလာတွေအတွက်ကျေးဇူးတင်မှုတွေပြည့်လျှံနေပါတယ်,love
ဘယ်သူ့ကိုမှ မတွေ့ချင်တော့ဘူး,sadness
ပယ်ချတဲ့အကြည့်တွေ၊လျစ်လျူရှုမှုနဲ့တည်ဆောက်ထားတဲ့ခံတပ်၊နားလည်မှုနဲ့အသိအမှတ်ပြုမှုရဲ့တောင်းပန်သံတွေကိုထိုးဖောက်လို့မရတဲ့နံရံတွေ,neutral
နေ့ရက်တိုင်းကယူဆောင်လာတဲ့သေးငယ်တဲ့ပျော်ရွှင်မှုလေးတွေအတွက်ကျေးဇူးတင်ခြင်း,love
အရာရာကိုလွယ်လွယ်နဲ့လာပြီးဖျက်ဆီးပစ်တာစိတ်တိုစရာကြီး,anger
မေ့လျော့နေတဲ့ခေတ်တစ်ခုရဲ့အပျက်အစီးတွေကြားထဲကပြန်လည်သုံးသပ်စဉ်းစားတွေးတောမှု,neutral
အကြိုက်ဆုံးသီချင်းဟောင်းလေးတစ်ခုကိုမမျှော်လင့်ဘဲပြန်ကြားလိုက်ရတဲ့အခါ,neutral
ကျောင်းမုန့်ဖုတ်ရောင်းပွဲအတွက်recipeအသစ်တစ်ခုနဲ့စမ်းသပ်နေပါတယ်မီးဖိုချောင်ထဲကမုန့်ဖုတ်စွန့်စားခန်းများ,sadness
စကားပြောရင်ဆရာကြီးစတိုင်နဲ့လာပြီးညွှန်ကြားနေတာမုန်းတယ်,anger
ဟာ...ဒါငါတကယ်ပဲရရှိပိုင်ဆိုင်လိုက်တာလား၊အံ့ဩလွန်းလို့မယုံနိုင်သေးဘူး,suprise
အချိန်အကြာကြီးစောင့်ဆိုင်းခဲ့ရတဲ့သတင်းကောင်းကိုကြားလိုက်ရတဲ့အချိန်,neutral
မိဘတွေစိတ်ပျက်သွားမယ့်အလုပ်မျိုးမလုပ်ရဲဘူး,fear
မျှော်လင့်ခြင်း ကင်းမဲ့တဲ့ မနက်ခင်း,sadness
အောင်မြင်မှုရဲ့ဂုဏ်ပြုပွဲထဲမှာ၊ပြီးမြောက်မှုရဲ့မီးရှူးမီးပန်းတွေကအောင်ပွဲရဲ့ညကောင်းကင်ကိုလင်းထိန်စေခြင်း,neutral
ဒေသခံပရဟိတလုပ်ငန်းတစ်ခုအတွက်စေတနာ့ဝန်ထမ်းလုပ်ခြင်းထဲကကရုဏာတရား,love
ဓားပြတိုက်ခံရတဲ့အချိန်ကခံစားချက်ကိုအခုထိမမေ့နိုင်သေးဘူး,fear
သူတစ်ပါးရဲ့စကားတစ်ခွန်းကြောင့်တစ်နေကုန်စိတ်မကောင်းဖြစ်နေရတဲ့နေ့,neutral
ကြယ်ကြည့်တဲ့ညတစ်ညမှာစကြဝဠာရဲ့ကျယ်ပြန့်မှုကြောင့်အံ့သြတကြီးဖြစ်မိပါတယ်,suprise
ဒီနေ့တွေ့မြင်ခဲ့ရတဲ့ကြင်နာမှုကလူသားမျိုးနွယ်အပေါ်ကျွန်တော့်ရဲ့ယုံကြည်မှုကိုပြန်လည်တည်ဆောက်ပေးခဲ့တယ်,love
ကိုယ့်ရဲ့အားနည်းချက်ကိုအခြားသူတွေသိသွားမှာစိုးရိမ်နေရတဲ့ခံစားချက်,neutral
ဘာပဲဖြစ်ဖြစ်ဒီလိုSurpriseမျိုးကတော့ဘဝအတွက်တကယ့်ကိုအမှတ်တရပဲ,suprise
ပန်းချီကားအသစ်တစ်ခုရေးဆွဲနေဆဲ!🎨,joy
နှုတ်ဆက်ခြင်းမရှိဘဲထွက်ခွာသွားတဲ့သူတွေကြောင့်ကျန်ခဲ့တဲ့လူကပဲအမြဲခံစားရတယ်,sadness
အသက်ကြီးလာပြီးဘာမှဖြစ်မလာမှာကိုစိုးရိမ်စိတ်ဝင်နေတယ်,fear
စိတ်ပိုင်းဖြတ်မှုကတောမီးလိုလောင်ကျွမ်းနေခြင်း၊အတားအဆီးတွေကိုကျော်လွှားခြင်း၊အိပ်မက်တွေကိုလက်တွေ့အဖြစ်သို့ပြောင်းလဲခြင်း,joy
တည်ငြိမ်အေးချမ်းတဲ့ကန်နဘေးမှာတရားထိုင်ရင်း၊အတွင်းစိတ်ငြိမ်းချမ်းမှုကိုရှာဖွေတွေ့ရှိခြင်း,joy
စိန်ခေါ်မှုတွေကိုတည့်တည့်ရင်ဆိုင်ရင်း၊မဖြစ်နိုင်တာကိုအောင်မြင်ဖို့အတွင်းထဲကမီးကိုလောင်ကျွမ်းစေတဲ့စိတ်ပိုင်းဖြတ်မှု,joy
အလကားပါပဲ,sadness
သူတို့တွေငါ့ကိုဒီလောက်အထိဂရုစိုက်ပြီးအံ့ဩအောင်လုပ်ပေးမယ်လို့မထင်ထားမိဘူး,suprise
မီးပျက်နေတဲ့ညဉ့်နက်သန်းခေါင်မှာလေလည်းမတိုက်ဘဲအိုက်စပ်နေတဲ့အခါ,neutral
စနေနေ့ညမှာအထီးကျန်မှုခံစားနေရတယ်တစ်ခါတလေအထီးကျန်မှုကမျှော်လင့်ထားတာထက်ပိုပြင်းထန်စွာထိခိုက်တတ်တယ်,sadness
ကိုယ်ပိုင်ပရောဂျက်တစ်ခုမှာတိုးတက်မှုမရှိတာကိုစိတ်ပျက်မိပါတယ်,sadness
ကလေးဘဝကကစားကွင်းဟောင်းလေးကိုပြန်မြင်ပြီးစိတ်လှုပ်ရှားရတာ,neutral
မျှော်လင့်ချက်တွေ အကုန် တစ်စစီ ကြွေလွင့်သွားတဲ့ ည,sadness
မင်းနဲ့အတူရှိနေရင်ဘယ်လိုနေရာမျိုးပဲဖြစ်ဖြစ်ပျော်စရာကောင်းတယ်,love
သူငယ်ချင်းတစ်ယောက်ရဲ့မွေးနေ့ကိုအံ့အားသင့်ဖွယ်ပါတီတစ်ခုနဲ့ဂုဏ်ပြုနေပါတယ်ပျော်ရွှင်ဖွယ်အခိုက်အတန့်တွေနဲ့ရယ်မောသံတွေပတ်ပတ်လည်!,joy
အဆင်မပြေမှုတွေဆက်တိုက်ဖြစ်နေတော့စိတ်တိုပြီးပေါက်ကွဲချင်တယ်,anger
လိပ်ပြာလေးကငါ့လက်ဖဝါးပေါ်မှာလာနားနေတာချစ်စရာကောင်းလိုက်တာ၊,suprise
ကိုယ်ထက်အသက်ကြီးတဲ့သူတွေရဲ့ဆိုဆုံးမမှုကိုရိုရိုသေသေနားထောင်နေရတဲ့အချိန်,neutral
ဟင်!ငါ့ရဲ့Postကိုနာမည်ကြီးအနုပညာရှင်တစ်ယောက်ကLikeပေးသွားတယ်၊,suprise
မင်းကိုအမြဲတမ်းပွေ့ဖက်ထားပြီးအားပေးနှစ်သိမ့်ချင်တယ်,love
ထူးခြားဆန်းပြားတဲ့ခရီးစဉ်တစ်ခုမှာလာမယ့်စွန့်စားခန်းတစ်ခုအတွက်မျှော်လင့်ချက်,joy
ဂန္ထဝင်ဝတ္ထုတစ်အုပ်နဲ့ငြိမ်းချမ်းတဲ့နေ့လည်ခင်းကိုအရသာခံနေပါတယ်တိတ်ဆိတ်ငြိမ်သက်တဲ့အခိုက်အတန့်တွေကအကောင်းဆုံးအခိုက်အတန့်တွေ#စာအုပ်ချစ်သူ#ငြိမ်းချမ်းတဲ့နေ့လည်ခင်း,joy
