text,emotion_class
မှတ်တမ်းရုပ်ရှင် လောကထဲက လျှို့ဝှက်ရတနာတစ်ခုကို ရှာဖွေတွေ့ရှိခြင်း၊ ကြည့်ရှုသူက အသိဉာဏ်ပွင့်လင်းပြီး စိတ်အားတက်ကြွလာတယ်၊ အသစ်ပြန်လည်ဖြစ်ပေါ်လာတဲ့ စူးစမ်းလိုစိတ်ကို ခံစားနေရခြင်း,Surprise
ရုပ်ရှင် credit တွေ လည်ပတ်နေချိန်မှာ၊ ကြည့်ရှုသူက အံ့သြမှုနဲ့ စဉ်းစားတွေးတောမှု ရောနှောမှုကို ခံစားရတယ်၊ ဇာတ်လမ်းထဲမှာ ရက်ယှက်ထားတဲ့ ပိုမိုနက်ရှိုင်းတဲ့ အဓိပ္ပါယ်တွေကို စဉ်းစားတွေးတောနေခြင်း,Neutral
သည်းထိတ်ရင်ဖို မှုခင်းစီးရီးတစ်ခုကို ဆက်တိုက်ကြည့်ရှုနေခြင်း၊ သည်းထိတ်ရင်ဖိုမှုက ကြည့်ရှုသူကို ထိုင်ခုံအစွန်းမှာ ထိုင်နေစေပြီး၊ အဒရီနယ်လင်း ထွက်ရှိမှုရဲ့ စိတ်လှုပ်ရှားမှုကို ဖန်တီးနေခြင်း,Fear
အပိတ်အခန်း ပြသချိန်မှာ၊ ကျေနပ်မှု ခံစားချက်က လွှမ်းခြုံလာပြီး၊ ရုပ်ရှင်ခရီးစဉ်ကို နက်ရှိုင်းပြီး ပြည့်စုံတဲ့ အဆုံးသတ်နဲ့ ပြီးဆုံးစေခြင်း,Joy
ကမ္ဘာ့ဖလားမှာ သမိုင်းဝင် အောင်ပွဲတစ်ခုကို ဂုဏ်ပြုနေခြင်း၊ နိုင်ငံက ပျော်ရွှင်မှုနဲ့ ပေါက်ကွဲထွက်လာတယ်၊ သူတို့ရဲ့ ဘောလုံးအသင်းရဲ့ အောင်ပွဲကြောင့် စည်းလုံးညီညွတ်ခြင်း,Joy
အိုလံပစ်ပွဲတော်မှာ၊ အားကစားသမားရဲ့ ဇွဲလုံ့လက ထွန်းလင်းတောက်ပလာပြီး၊ ရွှေတံဆိပ်တစ်ခု ရရှိကာ သူတို့ရဲ့ ထူးခြားတဲ့ အောင်မြင်မှုနဲ့ မျိုးဆက်တစ်ခုကို စိတ်အားတက်ကြွစေခြင်း,Surprise
ခရစ်ကတ် ချန်ပီယံရှစ်မှာ၊ ရင်ခုန်စိတ်လှုပ်ရှားဖွယ် အဆုံးသတ်က ပရိသတ်တွေကို ထိုင်ခုံအစွန်းမှာ ထိုင်နေစေပြီး၊ စိတ်ခံစားမှု ရိုလာကိုစတာတစ်ခုကို ခံစားနေရခြင်း,Joy
စံချိန်တင် မာရသွန်ပြိုင်ပွဲတစ်ခုကို တွေ့မြင်နေခြင်း၊ ကြည့်ရှုသူတွေက အပြေးသမားတွေရဲ့ ခံနိုင်ရည်နဲ့ စိတ်အားထက်သန်မှုအတွက် အံ့သြမှုနဲ့ လေးစားမှုတို့နဲ့ ပြည့်နေခြင်း,Love
တင်းနစ် ဂရင်းစလမ်မှာ၊ ပြင်းထန်တဲ့ ပြိုင်ဆိုင်မှုတစ်ခု ဖြစ်ပေါ်လာပြီး၊ ကမ္ဘာ့စင်မြင့်ပေါ်က ကျွမ်းကျင်မှုနဲ့ အားကစားစိတ်ဓာတ် ပြသမှုနဲ့ ပရိသတ်တွေကို စွဲဆောင်နေခြင်း,Surprise
ဘတ်စကတ်ဘော ဗိုလ်လုပွဲမှာ အောက်တန်းကျသူကို အားပေးနေခြင်း၊ အသင်းက အတားအဆီးတွေကို ဆန့်ကျင်ပြီး ချန်ပီယံဆုကို ရယူချိန်မှာ လူအုပ်က လက်ခုပ်သြဘာပေးသံတွေနဲ့ ပေါက်ကွဲထွက်လာခြင်း,Joy
ဂေါက်သီးပြိုင်ပွဲမှာ၊ ဂေါက်သီးသမားရဲ့ တိကျမှုနဲ့ အာရုံစူးစိုက်မှုက အံ့မခန်း အောင်ပွဲတစ်ခုဆီသို့ ပို့ဆောင်ပြီး၊ ကြည့်ရှုသူတွေကို သူတို့ရဲ့ ထူးခြားတဲ့ ကျွမ်းကျင်မှုကြောင့် အံ့သြစေခြင်း,Surprise
အရှိန်မြင့် Formula 1 ပြိုင်ပွဲရဲ့ သည်းထိတ်ရင်ဖိုမှုကို ခံစားနေရခြင်း၊ ယာဉ်မောင်းတွေက ချန်ပီယံဆုအတွက် ယှဉ်ပြိုင်နေချိန်မှာ ပရိသတ်တွေက ထိုင်ခုံအစွန်းမှာ ထိုင်နေခြင်း,Joy
စက်ဘီး ကမ္ဘာ့ချန်ပီယံရှစ်မှာ၊ တောင်တက်သမားက စိန်ခေါ်မှုရှိတဲ့ မြေပြင်တွေကို အောင်နိုင်ပြီး၊ အတားအဆီးတွေကြားက စိတ်ပိုင်းဖြတ်မှုနဲ့ အောင်မြင်မှုကို ကိုယ်စားပြုခြင်း,Joy
ဟော်ကီ ဗိုလ်လုပွဲမှာ ရင်နွေးဖွယ် ပြန်လည်ရောက်ရှိလာမှုကို တွေ့မြင်နေခြင်း၊ အသင်းက အခက်အခဲတွေပြီးနောက် သမိုင်းဝင် အောင်ပွဲတစ်ခု ရယူချိန်မှာ ပရိသတ်တွေက ပျော်ရွှင်မျက်ရည်တွေ မျှဝေခံစားခြင်း,Joy
ရှုံးပွဲဆက်တိုက် ကြုံတွေ့ပြီးနောက်၊ ဘောလုံးအသင်းက စိတ်ပျက်မှုကို ရင်ဆိုင်နေရတယ်၊ စိန်ခေါ်မှုရှိတဲ့ ရာသီတစ်ခုထဲက အကောင်းဘက်ကို ရှာဖွေဖို့ ရုန်းကန်နေရခြင်း,Sadness
တင်းနစ်ပြိုင်ပွဲမှာ၊ အရမ်းမျှော်လင့်ထားတဲ့ ကစားသမားတစ်ယောက်က အဆင်မပြေမှု ကြုံတွေ့ရပြီး၊ ပရိသတ်တွေကို တုန်လှုပ်စေကာ မမျှော်လင့်ထားတဲ့ အဖြစ်အပျက်တွေရဲ့ အလှည့်အပြောင်းကို မေးခွန်းထုတ်စေခြင်း,Anger
ချန်ပီယံရှစ်မှာ ရှုံးနိမ့်မှုကို ရင်ဆိုင်နေရခြင်း၊ လက်ဝှေ့သမားက စိန်ခေါ်မှုတွေကို ပြန်လည်သုံးသပ်ပြီး၊ နောက်လာမယ့် ပွဲစဉ်မှာ ပိုမိုအားကောင်းပြီး ပိုမိုစိတ်ပိုင်းဖြတ်မှုရှိစွာ ပြန်လာဖို့ သန္နိဋ္ဌာန်ချခြင်း,Neutral
စက်ဘီးပြိုင်ပွဲတစ်ခုရဲ့ အလယ်မှာ၊ တာယာပေါက်ကွဲမှုက စက်ဘီးသမားအတွက် စိတ်ပျက်မှုကို ဖြစ်စေတယ်၊ သူက မမျှော်လင့်ထားတဲ့ အတားအဆီးကို ရဲရင့်စွာ ကျော်လွှားဖို့ ကြိုးစားခြင်း,Neutral
ကျွမ်းဘားသမားရဲ့ လေ့ကျင့်ခန်းတစ်ခုအတွင်း မမျှော်လင့်ထားတဲ့ ပြုတ်ကျမှုက ပရိသတ်တွေဆီက စာနာမှုလှိုင်းတစ်ခုကို ဖြစ်ပေါ်စေပြီး၊ အားကစားရဲ့ ထိခိုက်လွယ်မှုကို မီးမောင်းထိုးပြခြင်း,Neutral
ဂေါက်သီးပြိုင်ပွဲမှာ၊ အရေးကြီးတဲ့ ပတ်ရိုက်ချက်တစ်ခု လွဲချော်မှုက ရှုံးနိမ့်မှုကို ဖြစ်စေပြီး၊ ဂေါက်သီးသမားကို အလောင်းအစားကြီးတဲ့ ပြိုင်ဆိုင်မှုရဲ့ ဖိအားအပေါ် ပြန်လည်သုံးသပ်စေခြင်း,Fear
ဘတ်စကတ်ဘော ရာသီမှာ ရှုံးပွဲဆက်တိုက် ကြုံတွေ့နေရခြင်း၊ အသင်းက စိတ်ပျက်မှုနဲ့ ရုန်းကန်နေရတယ်၊ အသစ်ပြန်လည် ကြိုးပမ်းမှုနဲ့ အခြေအနေကို ပြောင်းလဲဖို့ စိတ်ပိုင်းဖြတ်ထားခြင်း,Neutral
အလေးမသမားရဲ့ ကိုယ်ပိုင်စံချိန်တင်ဖို့ မအောင်မြင်တဲ့ ကြိုးပမ်းမှုက စိတ်ပျက်မှုကို ဖြစ်စေပြီး၊ ရုပ်ပိုင်းဆိုင်ရာ ကန့်သတ်ချက်တွေကို တွန်းအားပေးခြင်းရဲ့ စိန်ခေါ်မှု သဘာဝကို မီးမောင်းထိုးပြခြင်း,Neutral
